STATE,COUNTY,TRACT,BLOCK_GROUP,NAME,B25039_002E,B25039_001E,B25039_003E,B25057_001E,B25058_001E,B25059_001E,B25071_001E,B19013_001E,B01003_001E,B25003_003E,B25003_002E,B25003_001E,B25038_011E,B25038_010E,B25038_015E,B25038_014E,B25038_013E,B25038_012E,B25038_003E,B25038_002E,B25038_001E,B25038_008E,B25038_007E,B25038_006E,B25038_005E,B25038_004E,B25038_009E,B25056_018E,B25056_019E,B25056_016E,B25056_017E,B25056_014E,B25056_015E,B25056_012E,B25056_013E,B25056_010E,B25056_011E,B25056_026E,B25056_027E,B25056_024E,B25056_025E,B25056_022E,B25056_023E,B25056_020E,B25056_021E,B25056_009E,B25056_008E,B25056_006E,B25056_007E,B25056_004E,B25056_005E,B25056_002E,B25056_003E,B25056_001E,B25074_001E,B25074_003E,B25074_002E,B25074_005E,B25074_004E,B25074_007E,B25074_006E,B25074_009E,B25074_008E,B25074_013E,B25074_012E,B25074_015E,B25074_014E,B25074_017E,B25074_016E,B25074_019E,B25074_018E,B25074_011E,B25074_010E,B25074_025E,B25074_024E,B25074_027E,B25074_026E,B25074_029E,B25074_028E,B25074_021E,B25074_020E,B25074_023E,B25074_022E,B25074_037E,B25074_036E,B25074_039E,B25074_038E,B25074_031E,B25074_030E,B25074_033E,B25074_032E,B25074_035E,B25074_034E,B25074_049E,B25074_048E,B25074_041E,B25074_040E,B25074_043E,B25074_042E,B25074_045E,B25074_044E,B25074_047E,B25074_046E,B25074_051E,B25074_050E,B25074_053E,B25074_052E,B25074_055E,B25074_054E,B25074_057E,B25074_056E,B25074_059E,B25074_058E,B25074_061E,B25074_060E,B25074_063E,B25074_062E,B25074_064E,B25004_005E,B25004_006E,B25004_004E,B25004_003E,B25004_002E,B25004_001E,B25004_008E,B25004_007E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_001E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,GEOID
36,105,951802,3,Block Group 3; Census Tract 9518.02; Sullivan County; New York,-666666666,2018,2018,787.0,1005.0,1146.0,44.0,29360.0,553,230,0,230,117,0,0,0,45,68,0,0,230,0,0,0,0,0,230,44,0,0,45,0,0,0,0,0,24,0,0,0,0,15,0,102,0,0,0,0,0,0,0,230,0,230,230,0,61,0,0,0,0,61,0,0,0,0,0,0,0,0,45,45,0,0,44,0,0,0,0,0,44,0,0,0,0,0,15,0,0,0,0,0,0,0,65,0,0,0,0,0,15,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,44,0,0,61,0,45,0,230,0,0,0,0,0,0,15,65,36105951802
36,105,951802,4,Block Group 4; Census Tract 9518.02; Sullivan County; New York,-666666666,2019,2019,863.0,976.0,1685.0,51.0,14073.0,335,223,51,274,158,7,4,0,0,54,0,51,274,14,37,0,0,0,223,54,39,0,16,0,0,0,0,0,0,0,24,0,0,79,0,4,7,0,0,0,0,0,0,199,0,223,223,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,15,4,7,0,0,22,0,12,19,24,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,16,130,0,14,274,0,0,0,30,0,36,29,19,36105951802
36,105,951802,5,Block Group 5; Census Tract 9518.02; Sullivan County; New York,1998,2012,2014,574.0,597.0,1192.0,32.9,56602.0,915,173,99,272,0,0,0,0,16,157,0,99,272,47,3,18,31,0,173,16,11,0,0,0,0,0,92,0,0,0,0,0,0,0,0,14,40,0,0,0,0,0,0,173,0,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,14,40,0,0,14,0,0,0,0,0,103,0,0,40,0,0,0,0,0,0,11,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,39,0,0,0,14,0,0,0,16,0,0,272,19,0,27,18,40,103,32,3,36105951802
36,105,951900,1,Block Group 1; Census Tract 9519; Sullivan County; New York,2004,2009,-666666666,,,,,80577.0,713,34,266,300,12,0,0,0,0,22,0,266,300,61,59,35,85,26,34,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,34,0,34,34,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,191,0,0,0,214,23,0,11,10,0,0,48,6,10,0,300,30,20,46,15,0,22,24,58,36105951900
36,105,951900,2,Block Group 2; Census Tract 9519; Sullivan County; New York,2008,2012,2016,842.0,964.0,1096.0,51.0,81250.0,1263,143,250,393,48,0,0,0,12,83,0,250,393,16,50,77,83,24,143,12,22,9,7,0,0,0,0,0,0,0,59,0,0,0,0,34,0,0,0,0,0,0,0,84,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,34,12,0,0,0,46,0,0,0,0,0,59,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,14,557,51,0,0,12,0,7,0,43,7,34,393,64,30,67,9,0,54,5,61,36105951900
36,105,952000,1,Block Group 1; Census Tract 9520; Sullivan County; New York,1997,2000,-666666666,732.0,901.0,951.0,24.9,70978.0,634,67,287,354,60,0,0,0,0,7,0,287,354,61,115,37,52,22,67,7,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,7,0,0,0,0,0,0,0,0,34,0,0,0,0,0,7,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,133,0,0,22,0,16,13,17,0,26,0,354,17,0,17,28,0,40,99,59,36105952000
36,105,952000,2,Block Group 2; Census Tract 9520; Sullivan County; New York,1992,1992,-666666666,,,,,120278.0,909,0,346,346,0,0,0,0,0,0,0,346,346,166,43,73,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,522,26,0,0,0,35,48,0,0,0,0,346,9,17,73,75,0,8,43,38,36105952000
36,105,952000,3,Block Group 3; Census Tract 9520; Sullivan County; New York,1990,1997,-666666666,,,,,63016.0,460,42,208,250,42,0,0,0,0,0,0,208,250,103,30,35,40,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,42,0,42,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,47,0,0,887,25,0,0,0,34,0,42,11,11,14,250,0,26,0,10,0,0,63,39,36105952000
36,105,952100,1,Block Group 1; Census Tract 9521; Sullivan County; New York,2004,2007,2015,713.0,1291.0,1395.0,28.7,85455.0,950,62,348,410,19,0,0,0,7,36,13,348,410,52,82,93,47,61,62,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,37,0,0,0,0,0,0,62,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,18,0,0,15,15,0,0,0,0,16,0,0,15,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,309,12,0,13,369,35,0,29,4,31,0,29,12,0,7,410,32,84,38,12,25,19,47,41,36105952100
36,105,952100,2,Block Group 2; Census Tract 9521; Sullivan County; New York,2010,2012,2015,642.0,920.0,2166.0,26.8,73750.0,1364,152,436,588,33,0,0,0,0,119,6,436,588,81,28,110,173,38,152,0,22,22,0,44,0,0,0,0,0,0,5,0,0,0,55,4,0,0,0,0,0,0,0,147,0,152,152,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,11,34,0,0,0,0,0,25,0,0,0,0,0,0,4,5,27,0,21,0,0,0,0,0,6,0,22,0,0,0,0,6,0,0,0,0,0,0,0,0,60,55,0,0,0,0,0,5,0,95,0,0,0,166,71,0,0,43,22,29,0,11,43,13,588,163,15,38,44,21,61,51,34,36105952100
36,105,952200,1,Block Group 1; Census Tract 9522; Sullivan County; New York,1999,2002,2015,665.0,695.0,933.0,23.0,56574.0,801,72,316,388,9,9,4,0,8,42,8,316,388,76,95,81,51,5,72,0,9,12,0,0,30,9,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,72,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,25,0,0,17,0,0,0,0,9,26,25,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,206,25,0,0,254,17,0,39,18,26,9,19,6,10,6,388,11,14,86,31,29,42,10,32,36105952200
36,105,952200,2,Block Group 2; Census Tract 9522; Sullivan County; New York,2004,2008,2014,730.0,775.0,1025.0,32.8,66964.0,540,58,205,263,4,0,4,0,3,47,0,205,263,37,42,59,53,14,58,3,0,11,18,0,4,0,3,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,54,0,58,58,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,17,0,0,0,0,15,0,0,0,0,0,0,0,4,6,0,0,15,0,0,0,0,6,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,3,0,4,191,50,0,22,0,22,5,38,11,3,0,263,46,10,26,11,9,16,20,24,36105952200
36,105,952300,1,Block Group 1; Census Tract 9523; Sullivan County; New York,2005,2008,2018,573.0,597.0,,19.3,62083.0,834,61,312,373,21,10,0,0,6,24,20,312,373,60,60,74,65,33,61,6,0,3,0,0,3,1,28,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,55,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,3,0,0,0,0,20,26,0,12,0,6,0,0,0,0,0,3,0,0,0,0,10,3,0,10,0,0,0,0,0,4,4,0,0,0,0,0,0,0,195,0,0,0,228,33,0,45,11,9,6,0,6,7,0,373,42,30,22,40,17,83,31,24,36105952300
36,105,952300,2,Block Group 2; Census Tract 9523; Sullivan County; New York,2009,2010,2018,491.0,792.0,1573.0,19.0,48125.0,626,41,285,326,21,0,0,0,7,13,0,285,326,29,49,75,107,25,41,3,0,4,4,0,0,2,0,7,4,0,0,0,0,12,0,0,5,0,0,0,0,0,0,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,2,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,191,8,9,2,268,58,0,60,24,13,11,0,16,21,7,326,22,23,31,10,14,27,3,44,36105952300
36,105,952400,1,Block Group 1; Census Tract 9524; Sullivan County; New York,2004,2005,2015,638.0,819.0,990.0,22.5,56027.0,1212,78,557,635,16,9,20,0,0,33,6,557,635,113,57,248,100,33,78,16,5,10,0,18,0,0,4,0,0,0,8,0,0,0,1,16,0,0,0,0,0,0,0,70,0,78,78,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,0,0,0,20,0,0,0,0,0,0,0,4,20,0,0,0,20,0,0,0,18,0,16,0,0,0,0,18,0,0,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,235,0,0,0,255,20,0,100,40,38,0,50,0,40,14,635,56,18,60,49,10,78,35,47,36105952400
36,105,952400,2,Block Group 2; Census Tract 9524; Sullivan County; New York,2009,2010,2013,875.0,1150.0,2042.0,30.0,73542.0,982,44,465,509,3,0,8,0,0,33,21,465,509,52,51,147,83,111,44,8,6,0,0,5,0,0,0,0,0,0,0,0,0,8,12,5,0,0,0,0,0,0,0,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,19,0,0,17,0,0,0,5,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,462,0,0,0,536,74,0,45,12,12,8,0,7,4,0,509,35,7,18,77,28,96,74,86,36105952400
36,105,952500,1,Block Group 1; Census Tract 9525; Sullivan County; New York,2007,2006,-666666666,,,,,85568.0,559,18,209,227,0,0,0,0,18,0,0,209,227,39,29,53,45,43,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,110,0,0,0,167,57,0,0,0,0,6,13,0,0,0,227,35,7,47,5,2,44,46,22,36105952500
36,105,952500,2,Block Group 2; Census Tract 9525; Sullivan County; New York,2006,2008,-666666666,,,,,101420.0,470,7,178,185,0,0,0,0,0,7,0,178,185,7,69,21,81,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,212,38,0,0,0,10,0,4,0,0,0,185,59,11,8,27,15,5,24,22,36105952500
36,105,952500,3,Block Group 3; Census Tract 9525; Sullivan County; New York,2007,2008,-666666666,794.0,840.0,887.0,,110833.0,1054,26,324,350,16,0,0,0,10,0,0,324,350,28,41,130,61,64,26,0,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,356,0,0,0,356,0,0,0,20,17,0,13,11,0,10,350,47,28,38,71,7,3,8,77,36105952500
36,111,950100,1,Block Group 1; Census Tract 9501; Ulster County; New York,2004,2006,2013,763.0,792.0,1008.0,22.2,64154.0,1353,93,425,518,0,0,0,0,16,77,26,425,518,56,94,157,92,0,93,16,0,0,40,0,13,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,93,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,13,37,40,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,82,91,0,0,229,56,0,103,0,47,40,0,0,0,26,518,29,47,23,35,0,0,132,36,36111950100
36,111,950100,2,Block Group 2; Census Tract 9501; Ulster County; New York,1999,1999,-666666666,,,,,61509.0,863,10,325,335,0,0,0,0,0,10,0,325,335,48,126,88,19,44,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,128,40,0,38,30,22,0,0,39,0,0,335,37,0,0,53,0,21,48,47,36111950100
36,111,950100,3,Block Group 3; Census Tract 9501; Ulster County; New York,2003,2005,-666666666,,,,,71599.0,1134,68,428,496,68,0,0,0,0,0,0,428,496,48,98,220,57,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,68,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,70,115,20,0,205,0,0,45,0,51,0,0,0,0,0,496,15,9,48,151,13,0,127,37,36111950100
36,111,950100,4,Block Group 4; Census Tract 9501; Ulster County; New York,1998,1998,-666666666,,,,,90259.0,675,0,301,301,0,0,0,0,0,0,0,301,301,64,102,51,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,82,24,0,0,16,0,15,0,0,12,22,301,0,0,55,48,0,9,42,82,36111950100
36,111,950100,5,Block Group 5; Census Tract 9501; Ulster County; New York,1995,1996,-666666666,,,,,77125.0,484,12,235,247,0,0,0,0,0,12,0,235,247,89,56,38,21,31,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,14,13,21,0,12,247,54,0,47,21,31,10,14,10,36111950100
36,111,950200,1,Block Group 1; Census Tract 9502; Ulster County; New York,2007,2009,2011,603.0,695.0,1098.0,28.9,55455.0,1575,453,226,679,103,0,32,58,127,133,29,226,679,11,32,99,9,46,453,56,11,0,0,73,49,0,10,47,38,0,0,0,0,0,0,107,48,0,0,0,14,0,0,453,0,453,453,0,11,0,0,0,0,11,0,0,0,0,14,14,0,0,69,97,0,14,26,34,0,24,0,0,193,109,10,0,0,0,49,0,0,10,0,14,0,0,46,32,17,0,0,0,0,46,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,50,0,0,0,56,6,0,0,99,24,0,11,99,14,94,679,66,20,23,43,0,37,66,83,36111950200
36,111,950200,2,Block Group 2; Census Tract 9502; Ulster County; New York,2001,2006,2013,665.0,845.0,1199.0,38.0,45690.0,1404,289,411,700,22,16,0,39,27,185,0,411,700,144,51,156,49,11,289,42,19,0,22,0,43,0,0,0,14,0,3,0,0,13,0,37,51,0,0,15,20,10,0,286,0,289,289,0,43,0,0,20,0,20,0,0,25,0,0,0,0,0,60,85,3,8,0,23,0,47,0,0,45,14,0,0,24,0,50,11,0,0,0,0,12,0,19,13,0,0,37,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,39,48,43,38,61,66,700,0,98,28,20,29,50,35,98,36111950200
36,111,950200,3,Block Group 3; Census Tract 9502; Ulster County; New York,2005,2013,2013,919.0,1078.0,1191.0,35.3,67817.0,913,300,153,453,30,0,0,13,57,200,0,153,453,29,39,16,27,42,300,11,27,12,0,28,0,0,0,0,16,0,12,0,0,22,0,160,12,0,0,0,0,0,0,288,0,300,300,0,30,0,0,0,0,11,0,0,0,0,0,0,0,0,44,44,19,0,13,27,0,55,0,0,40,0,0,0,11,0,82,0,0,0,0,0,44,0,16,0,75,0,7,0,0,28,0,0,0,0,0,12,0,21,21,0,0,0,0,0,0,0,0,26,0,0,0,80,54,0,6,25,19,8,30,11,33,33,453,17,12,21,28,36,17,74,83,36111950200
36,111,950300,1,Block Group 1; Census Tract 9503; Ulster County; New York,2002,2011,2018,1086.0,1545.0,1845.0,49.0,49881.0,2074,486,350,836,232,42,27,27,30,128,0,350,836,84,60,172,14,20,486,9,9,0,0,0,0,29,0,19,0,12,38,0,0,187,42,58,57,0,0,16,0,0,10,448,0,486,486,0,18,0,0,0,0,8,0,0,0,0,8,0,11,27,10,56,10,0,0,111,0,129,0,0,119,0,8,11,89,29,81,0,0,19,0,10,0,0,9,39,0,13,0,0,0,9,0,0,0,0,0,0,0,32,74,31,11,0,0,0,0,0,0,28,0,0,0,28,0,0,109,10,46,140,18,27,38,0,836,28,95,36,70,31,51,75,62,36111950300
36,111,950300,2,Block Group 2; Census Tract 9503; Ulster County; New York,2001,2005,2015,857.0,1028.0,1139.0,14.6,85278.0,984,38,406,444,9,0,0,0,0,29,14,406,444,156,39,59,22,116,38,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,32,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,17,23,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,28,6,14,0,6,0,444,66,78,54,16,0,88,37,40,36111950300
36,111,950300,3,Block Group 3; Census Tract 9503; Ulster County; New York,2005,2010,2014,813.0,1034.0,1155.0,51.0,64205.0,1411,318,369,687,78,0,0,0,96,144,10,369,687,74,49,129,51,56,318,28,33,31,0,0,8,0,0,0,0,0,0,0,0,8,0,164,9,27,0,0,10,0,0,318,0,318,318,0,8,0,0,0,0,8,0,0,0,10,0,0,27,0,60,97,0,0,0,89,0,13,0,0,89,0,0,0,0,11,37,0,0,0,0,13,0,8,27,0,0,12,6,8,0,35,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,24,0,0,23,0,100,53,0,26,61,13,0,22,94,10,47,687,100,75,46,19,10,53,27,84,36111950300
36,111,950400,1,Block Group 1; Census Tract 9504; Ulster County; New York,2012,2012,-666666666,,,,,105625.0,602,27,208,235,0,0,0,0,0,27,0,208,235,3,41,47,66,51,27,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,21,0,0,0,0,0,0,0,21,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,15,0,0,0,23,8,0,0,5,10,0,10,0,0,0,235,32,13,39,35,11,0,58,22,36111950400
36,111,950400,2,Block Group 2; Census Tract 9504; Ulster County; New York,2004,2005,-666666666,,,,,89799.0,778,30,247,277,0,0,0,0,15,15,0,247,277,53,30,105,59,0,30,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,15,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,31,0,0,26,0,0,277,44,60,9,21,0,22,0,56,36111950400
36,111,950400,3,Block Group 3; Census Tract 9504; Ulster County; New York,2000,2002,2007,1102.0,1140.0,2675.0,51.0,91641.0,958,79,335,414,0,0,0,0,60,19,0,335,414,148,14,128,45,0,79,0,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,16,0,0,0,0,0,0,0,26,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,53,0,63,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,27,0,27,11,0,3,0,53,414,14,0,128,38,9,17,49,38,36111950400
36,111,950400,4,Block Group 4; Census Tract 9504; Ulster County; New York,1989,2009,2019,1033.0,2010.0,2255.0,27.8,113068.0,535,96,121,217,73,0,0,0,9,14,0,121,217,61,12,32,16,0,96,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,49,15,0,0,9,0,0,0,0,96,0,96,96,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,4,4,0,0,0,9,0,0,0,0,9,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,49,49,0,0,0,0,0,0,0,36,0,0,24,60,0,0,0,0,0,0,9,13,0,17,217,11,49,0,51,0,35,22,10,36111950400
36,111,950400,5,Block Group 5; Census Tract 9504; Ulster County; New York,2008,2009,2011,1053.0,1149.0,1245.0,50.0,83487.0,954,89,338,427,0,0,0,0,39,50,27,338,427,75,37,72,79,48,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,21,0,0,0,10,0,0,89,0,89,89,0,27,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,27,0,0,31,0,9,0,0,31,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,3,40,0,0,27,38,0,42,427,48,0,65,89,18,9,29,19,36111950400
36,111,950400,6,Block Group 6; Census Tract 9504; Ulster County; New York,2009,2013,2019,1110.0,1403.0,1709.0,37.5,105117.0,572,100,195,295,55,20,0,0,0,25,0,195,295,38,16,50,91,0,100,0,14,0,0,0,0,0,0,0,0,0,0,0,0,43,0,25,18,0,0,0,0,0,0,100,0,100,100,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,11,0,9,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,26,0,0,0,52,26,0,0,0,14,11,34,32,9,0,295,40,10,18,81,10,9,20,7,36111950400
36,111,950500,1,Block Group 1; Census Tract 9505; Ulster County; New York,1998,1999,2016,2250.0,2615.0,2808.0,42.3,87740.0,1020,53,452,505,6,13,0,8,0,26,44,452,505,89,179,58,37,45,53,0,0,0,0,0,0,0,0,0,0,0,13,26,0,0,8,0,6,0,0,0,0,0,0,40,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,26,0,0,0,26,0,0,0,8,8,0,0,0,0,0,0,0,0,105,32,0,0,137,0,0,0,22,8,8,17,24,9,8,505,24,30,72,90,54,16,57,66,36111950500
36,111,950500,2,Block Group 2; Census Tract 9505; Ulster County; New York,2005,2015,2018,944.0,1532.0,1853.0,51.0,43571.0,851,254,184,438,101,30,0,0,0,123,7,184,438,38,22,61,44,12,254,32,25,7,0,0,0,0,0,0,0,0,54,0,20,78,7,19,12,0,0,0,0,0,0,200,0,254,254,0,10,0,0,0,0,10,0,0,0,0,0,0,0,43,25,68,0,7,0,35,0,39,0,0,42,0,0,11,12,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,74,0,0,20,7,47,0,0,0,33,0,0,0,33,0,0,35,27,12,37,10,57,50,7,438,34,64,7,17,0,0,17,64,36111950500
